"Source","MergedBGC","SS_NoSpace","Edatopic","Special","Codes"
"USAv1","CWFwsz","CWFwsz/101","D4","",""
"USAv1","CWFwsz","CWFwsz/102","A1","",""
"USAv1","CWFwsz","CWFwsz/102","B1","",""
"USAv1","CWFwsz","CWFwsz/102","C1","",""
"USAv1","CWFwsz","CWFwsz/102","D1","",""
"USAv1","CWFwsz","CWFwsz/103","A2","",""
"USAv1","CWFwsz","CWFwsz/103","B2","",""
"USAv1","CWFwsz","CWFwsz/103","C2","",""
"USAv1","CWFwsz","CWFwsz/103","D2","",""
"USAv1","CWFwsz","CWFwsz/110","B5","",""
"USAv1","CWFwsz","CWFwsz/110","C5","",""
"USAv1","CWFwsz","CWFwsz/110","D5","",""
"USAv1","CWFwsz","CWFwsz/110","E5","",""
"USAv1","CWFwsz","CWFwsz/110","B6","",""
"USAv1","CWFwsz","CWFwsz/110","C6","",""
"USAv1","CWFwsz","CWFwsz/110","D6","",""
"USAv1","CWFwsz","CWFwsz/110","E6","",""
"BECv10","CWHdm","CWHdm/08","D5","High fluvial bench","Fh"
"BECv10","CWHdm","CWHdm/08","D6","High fluvial bench","Fh"
"BECv10","CWHdm","CWHdm/08","E5","High fluvial bench","Fh"
"BECv10","CWHdm","CWHdm/08","E6","High fluvial bench","Fh"
"BECv10","CWHdm","CWHdm/10","D5","Low fluvial bench","Fl"
"BECv10","CWHdm","CWHdm/10","D6","Low fluvial bench","Fl"
"BECv10","CWHdm","CWHdm/10","E5","Low fluvial bench","Fl"
"BECv10","CWHdm","CWHdm/10","E6","Low fluvial bench","Fl"
"BECv10","CWHdm","CWHdm/09","D5","Medium fluvial bench","Fm"
"BECv10","CWHdm","CWHdm/09","D6","Medium fluvial bench","Fm"
"BECv10","CWHdm","CWHdm/09","E5","Medium fluvial bench","Fm"
"BECv10","CWHdm","CWHdm/09","E6","Medium fluvial bench","Fm"
"BECv10","CWHdm","CWHdm/13","D5","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/13","E5","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/14","D6","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/14","E6","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/15","D7","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/15","E7","Strongly flucuating water table","FWT"
"BECv10","CWHdm","CWHdm/01","A3","",""
"BECv10","CWHdm","CWHdm/01","A4","",""
"BECv10","CWHdm","CWHdm/01","B3","",""
"BECv10","CWHdm","CWHdm/01","B4","",""
"BECv10","CWHdm","CWHdm/01","C3","",""
"BECv10","CWHdm","CWHdm/01","C4","",""
"BECv10","CWHdm","CWHdm/02","A0","",""
"BECv10","CWHdm","CWHdm/02","B0","",""
"BECv10","CWHdm","CWHdm/02","C0","",""
"BECv10","CWHdm","CWHdm/03","A1","",""
"BECv10","CWHdm","CWHdm/03","A2","",""
"BECv10","CWHdm","CWHdm/03","B1","",""
"BECv10","CWHdm","CWHdm/03","B2","",""
"BECv10","CWHdm","CWHdm/03","C1","",""
"BECv10","CWHdm","CWHdm/03","C2","",""
"BECv10","CWHdm","CWHdm/04","D1","",""
"BECv10","CWHdm","CWHdm/04","D2","",""
"BECv10","CWHdm","CWHdm/04","E1","",""
"BECv10","CWHdm","CWHdm/04","E2","",""
"BECv10","CWHdm","CWHdm/05","D3","",""
"BECv10","CWHdm","CWHdm/05","D4","",""
"BECv10","CWHdm","CWHdm/05","E3","",""
"BECv10","CWHdm","CWHdm/05","E4","",""
"BECv10","CWHdm","CWHdm/06","A5","",""
"BECv10","CWHdm","CWHdm/06","A6","",""
"BECv10","CWHdm","CWHdm/06","B5","",""
"BECv10","CWHdm","CWHdm/06","B6","",""
"BECv10","CWHdm","CWHdm/06","C5","",""
"BECv10","CWHdm","CWHdm/06","C6","",""
"BECv10","CWHdm","CWHdm/07","D5","",""
"BECv10","CWHdm","CWHdm/07","D6","",""
"BECv10","CWHdm","CWHdm/07","E5","",""
"BECv10","CWHdm","CWHdm/07","E6","",""
"BECv10","CWHdm","CWHdm/11","A7","",""
"BECv10","CWHdm","CWHdm/11","B7","",""
"BECv10","CWHdm","CWHdm/12","C7","",""
"BECv10","CWHdm","CWHdm/12","D7","",""
"BECv10","CWHdm","CWHdm/12","E7","",""
"USAv1","CWHdmz","CWHdmz/101","B3","",""
"USAv1","CWHdmz","CWHdmz/101","C3","",""
"USAv1","CWHdmz","CWHdmz/101","D3","",""
"USAv1","CWHdmz","CWHdmz/101","B4","",""
"USAv1","CWHdmz","CWHdmz/101","C4","",""
"USAv1","CWHdmz","CWHdmz/101","D4","",""
"USAv1","CWHdmz","CWHdmz/102","A1","",""
"USAv1","CWHdmz","CWHdmz/102","B1","",""
"USAv1","CWHdmz","CWHdmz/102","C1","",""
"USAv1","CWHdmz","CWHdmz/102","D1","",""
"USAv1","CWHdmz","CWHdmz/102","A2","",""
"USAv1","CWHdmz","CWHdmz/102","B2","",""
"USAv1","CWHdmz","CWHdmz/102","C2","",""
"USAv1","CWHdmz","CWHdmz/102","D2","",""
"USAv1","CWHdmz","CWHdmz/110","B5","",""
"USAv1","CWHdmz","CWHdmz/110","C5","",""
"USAv1","CWHdmz","CWHdmz/110","D5","",""
"USAv1","CWHdmz","CWHdmz/110","E5","",""
"USAv1","CWHdmz","CWHdmz/111","B6","",""
"USAv1","CWHdmz","CWHdmz/111","C6","",""
"USAv1","CWHdmz","CWHdmz/111","D6","",""
"USAv1","CWHdmz","CWHdmz/111","E6","",""
"BECv10","CWHds1","CWHds1/08","D5","High fluvial bench","Fh"
"BECv10","CWHds1","CWHds1/08","D6","High fluvial bench","Fh"
"BECv10","CWHds1","CWHds1/08","E5","High fluvial bench","Fh"
"BECv10","CWHds1","CWHds1/08","E6","High fluvial bench","Fh"
"BECv10","CWHds1","CWHds1/10","D5","Low fluvial bench","Fl"
"BECv10","CWHds1","CWHds1/10","D6","Low fluvial bench","Fl"
"BECv10","CWHds1","CWHds1/10","E5","Low fluvial bench","Fl"
"BECv10","CWHds1","CWHds1/10","E6","Low fluvial bench","Fl"
"BECv10","CWHds1","CWHds1/09","D5","Medium fluvial bench","Fm"
"BECv10","CWHds1","CWHds1/09","D6","Medium fluvial bench","Fm"
"BECv10","CWHds1","CWHds1/09","E5","Medium fluvial bench","Fm"
"BECv10","CWHds1","CWHds1/09","E6","Medium fluvial bench","Fm"
"BECv10","CWHds1","CWHds1/01","A3","",""
"BECv10","CWHds1","CWHds1/01","A3","",""
"BECv10","CWHds1","CWHds1/01","A4","",""
"BECv10","CWHds1","CWHds1/01","A4","",""
"BECv10","CWHds1","CWHds1/01","B3","",""
"BECv10","CWHds1","CWHds1/01","B3","",""
"BECv10","CWHds1","CWHds1/01","B4","",""
"BECv10","CWHds1","CWHds1/01","B4","",""
"BECv10","CWHds1","CWHds1/01","C3","",""
"BECv10","CWHds1","CWHds1/01","C3","",""
"BECv10","CWHds1","CWHds1/01","C4","",""
"BECv10","CWHds1","CWHds1/01","C4","",""
"BECv10","CWHds1","CWHds1/02","A0","",""
"BECv10","CWHds1","CWHds1/02","A0","",""
"BECv10","CWHds1","CWHds1/02","B0","",""
"BECv10","CWHds1","CWHds1/02","B0","",""
"BECv10","CWHds1","CWHds1/02","C0","",""
"BECv10","CWHds1","CWHds1/02","C0","",""
"BECv10","CWHds1","CWHds1/03","A1","",""
"BECv10","CWHds1","CWHds1/03","A1","",""
"BECv10","CWHds1","CWHds1/03","A2","",""
"BECv10","CWHds1","CWHds1/03","A2","",""
"BECv10","CWHds1","CWHds1/03","B1","",""
"BECv10","CWHds1","CWHds1/03","B1","",""
"BECv10","CWHds1","CWHds1/03","B2","",""
"BECv10","CWHds1","CWHds1/03","B2","",""
"BECv10","CWHds1","CWHds1/03","C1","",""
"BECv10","CWHds1","CWHds1/03","C1","",""
"BECv10","CWHds1","CWHds1/03","C2","",""
"BECv10","CWHds1","CWHds1/03","C2","",""
"BECv10","CWHds1","CWHds1/04","D1","",""
"BECv10","CWHds1","CWHds1/04","D1","",""
"BECv10","CWHds1","CWHds1/04","D2","",""
"BECv10","CWHds1","CWHds1/04","D2","",""
"BECv10","CWHds1","CWHds1/04","E1","",""
"BECv10","CWHds1","CWHds1/04","E1","",""
"BECv10","CWHds1","CWHds1/04","E2","",""
"BECv10","CWHds1","CWHds1/04","E2","",""
"BECv10","CWHds1","CWHds1/05","D3","",""
"BECv10","CWHds1","CWHds1/05","D3","",""
"BECv10","CWHds1","CWHds1/05","D4","",""
"BECv10","CWHds1","CWHds1/05","D4","",""
"BECv10","CWHds1","CWHds1/05","E3","",""
"BECv10","CWHds1","CWHds1/05","E3","",""
"BECv10","CWHds1","CWHds1/05","E4","",""
"BECv10","CWHds1","CWHds1/05","E4","",""
"BECv10","CWHds1","CWHds1/06","A5","",""
"BECv10","CWHds1","CWHds1/06","A5","",""
"BECv10","CWHds1","CWHds1/06","A6","",""
"BECv10","CWHds1","CWHds1/06","A6","",""
"BECv10","CWHds1","CWHds1/06","B5","",""
"BECv10","CWHds1","CWHds1/06","B5","",""
"BECv10","CWHds1","CWHds1/06","B6","",""
"BECv10","CWHds1","CWHds1/06","B6","",""
"BECv10","CWHds1","CWHds1/06","C5","",""
"BECv10","CWHds1","CWHds1/06","C5","",""
"BECv10","CWHds1","CWHds1/06","C6","",""
"BECv10","CWHds1","CWHds1/06","C6","",""
"BECv10","CWHds1","CWHds1/07","D5","",""
"BECv10","CWHds1","CWHds1/07","D5","",""
"BECv10","CWHds1","CWHds1/07","D6","",""
"BECv10","CWHds1","CWHds1/07","D6","",""
"BECv10","CWHds1","CWHds1/07","E5","",""
"BECv10","CWHds1","CWHds1/07","E5","",""
"BECv10","CWHds1","CWHds1/07","E6","",""
"BECv10","CWHds1","CWHds1/07","E6","",""
"BECv10","CWHds1","CWHds1/11","A7","",""
"BECv10","CWHds1","CWHds1/11","A7","",""
"BECv10","CWHds1","CWHds1/11","B7","",""
"BECv10","CWHds1","CWHds1/11","B7","",""
"BECv10","CWHds1","CWHds1/12","C7","",""
"BECv10","CWHds1","CWHds1/12","C7","",""
"BECv10","CWHds1","CWHds1/12","D7","",""
"BECv10","CWHds1","CWHds1/12","D7","",""
"BECv10","CWHds1","CWHds1/12","E7","",""
"BECv10","CWHds1","CWHds1/12","E7","",""
"BECv10","CWHds2","CWHds2/08","D5","High fluvial bench","Fh"
"BECv10","CWHds2","CWHds2/08","D6","High fluvial bench","Fh"
"BECv10","CWHds2","CWHds2/08","E5","High fluvial bench","Fh"
"BECv10","CWHds2","CWHds2/08","E6","High fluvial bench","Fh"
"BECv10","CWHds2","CWHds2/10","D5","Low fluvial bench","Fl"
"BECv10","CWHds2","CWHds2/10","D6","Low fluvial bench","Fl"
"BECv10","CWHds2","CWHds2/10","E5","Low fluvial bench","Fl"
"BECv10","CWHds2","CWHds2/10","E6","Low fluvial bench","Fl"
"BECv10","CWHds2","CWHds2/09","D5","Medium fluvial bench","Fm"
"BECv10","CWHds2","CWHds2/09","D6","Medium fluvial bench","Fm"
"BECv10","CWHds2","CWHds2/09","E5","Medium fluvial bench","Fm"
"BECv10","CWHds2","CWHds2/09","E6","Medium fluvial bench","Fm"
"BECv10","CWHds2","CWHds2/01","A3","",""
"BECv10","CWHds2","CWHds2/01","A4","",""
"BECv10","CWHds2","CWHds2/01","B3","",""
"BECv10","CWHds2","CWHds2/01","B4","",""
"BECv10","CWHds2","CWHds2/01","C3","",""
"BECv10","CWHds2","CWHds2/01","C4","",""
"BECv10","CWHds2","CWHds2/02","A0","",""
"BECv10","CWHds2","CWHds2/02","B0","",""
"BECv10","CWHds2","CWHds2/02","C0","",""
"BECv10","CWHds2","CWHds2/03","A1","",""
"BECv10","CWHds2","CWHds2/03","A2","",""
"BECv10","CWHds2","CWHds2/03","B1","",""
"BECv10","CWHds2","CWHds2/03","B2","",""
"BECv10","CWHds2","CWHds2/03","C1","",""
"BECv10","CWHds2","CWHds2/03","C2","",""
"BECv10","CWHds2","CWHds2/04","D1","",""
"BECv10","CWHds2","CWHds2/04","D2","",""
"BECv10","CWHds2","CWHds2/04","E1","",""
"BECv10","CWHds2","CWHds2/04","E2","",""
"BECv10","CWHds2","CWHds2/05","D3","",""
"BECv10","CWHds2","CWHds2/05","D4","",""
"BECv10","CWHds2","CWHds2/05","E3","",""
"BECv10","CWHds2","CWHds2/05","E4","",""
"BECv10","CWHds2","CWHds2/06","A5","",""
"BECv10","CWHds2","CWHds2/06","A6","",""
"BECv10","CWHds2","CWHds2/06","B5","",""
"BECv10","CWHds2","CWHds2/06","B6","",""
"BECv10","CWHds2","CWHds2/06","C5","",""
"BECv10","CWHds2","CWHds2/06","C6","",""
"BECv10","CWHds2","CWHds2/07","D5","",""
"BECv10","CWHds2","CWHds2/07","D6","",""
"BECv10","CWHds2","CWHds2/07","E5","",""
"BECv10","CWHds2","CWHds2/07","E6","",""
"BECv10","CWHds2","CWHds2/11","A7","",""
"BECv10","CWHds2","CWHds2/11","B7","",""
"BECv10","CWHds2","CWHds2/12","C7","",""
"BECv10","CWHds2","CWHds2/12","D7","",""
"BECv10","CWHds2","CWHds2/12","E7","",""
"USAv1","CWHdsz","CWHdsz/101","B3","",""
"USAv1","CWHdsz","CWHdsz/101","C3","",""
"USAv1","CWHdsz","CWHdsz/101","D3","",""
"USAv1","CWHdsz","CWHdsz/101","B4","",""
"USAv1","CWHdsz","CWHdsz/101","C4","",""
"USAv1","CWHdsz","CWHdsz/101","D4","",""
"USAv1","CWHdsz","CWHdsz/102","A1","",""
"USAv1","CWHdsz","CWHdsz/102","B1","",""
"USAv1","CWHdsz","CWHdsz/102","C1","",""
"USAv1","CWHdsz","CWHdsz/102","D1","",""
"USAv1","CWHdsz","CWHdsz/102","A2","",""
"USAv1","CWHdsz","CWHdsz/102","B2","",""
"USAv1","CWHdsz","CWHdsz/102","C2","",""
"USAv1","CWHdsz","CWHdsz/102","D2","",""
"USAv1","CWHdsz","CWHdsz/110","B5","",""
"USAv1","CWHdsz","CWHdsz/110","C5","",""
"USAv1","CWHdsz","CWHdsz/110","D5","",""
"USAv1","CWHdsz","CWHdsz/110","E5","",""
"USAv1","CWHdsz","CWHdsz/110","B6","",""
"USAv1","CWHdsz","CWHdsz/110","C6","",""
"USAv1","CWHdsz","CWHdsz/110","D6","",""
"USAv1","CWHdsz","CWHdsz/110","E6","",""
"USAv1","CWHmhz","CWHmhz/101","B3","",""
"USAv1","CWHmhz","CWHmhz/101","C3","",""
"USAv1","CWHmhz","CWHmhz/101","D3","",""
"USAv1","CWHmhz","CWHmhz/101","B4","",""
"USAv1","CWHmhz","CWHmhz/101","C4","",""
"USAv1","CWHmhz","CWHmhz/101","D4","",""
"USAv1","CWHmhz","CWHmhz/102","A1","",""
"USAv1","CWHmhz","CWHmhz/102","B1","",""
"USAv1","CWHmhz","CWHmhz/102","C1","",""
"USAv1","CWHmhz","CWHmhz/102","D1","",""
"USAv1","CWHmhz","CWHmhz/103","A2","",""
"USAv1","CWHmhz","CWHmhz/103","B2","",""
"USAv1","CWHmhz","CWHmhz/103","C2","",""
"USAv1","CWHmhz","CWHmhz/103","D2","",""
"USAv1","CWHmhz","CWHmhz/110","B5","",""
"USAv1","CWHmhz","CWHmhz/110","C5","",""
"USAv1","CWHmhz","CWHmhz/110","D5","",""
"USAv1","CWHmhz","CWHmhz/110","E5","",""
"USAv1","CWHmhz","CWHmhz/110","B6","",""
"USAv1","CWHmhz","CWHmhz/110","C6","",""
"USAv1","CWHmhz","CWHmhz/110","D6","",""
"USAv1","CWHmhz","CWHmhz/110","E6","",""
"BECv10","CWHmm1","CWHmm1/08","D5","High fluvial bench","Fh"
"BECv10","CWHmm1","CWHmm1/08","D6","High fluvial bench","Fh"
"BECv10","CWHmm1","CWHmm1/08","E5","High fluvial bench","Fh"
"BECv10","CWHmm1","CWHmm1/08","E6","High fluvial bench","Fh"
"BECv10","CWHmm1","CWHmm1/10","D5","Low fluvial bench","Fl"
"BECv10","CWHmm1","CWHmm1/10","D6","Low fluvial bench","Fl"
"BECv10","CWHmm1","CWHmm1/10","E5","Low fluvial bench","Fl"
"BECv10","CWHmm1","CWHmm1/10","E6","Low fluvial bench","Fl"
"BECv10","CWHmm1","CWHmm1/09","D5","Medium fluvial bench","Fm"
"BECv10","CWHmm1","CWHmm1/09","D6","Medium fluvial bench","Fm"
"BECv10","CWHmm1","CWHmm1/09","E5","Medium fluvial bench","Fm"
"BECv10","CWHmm1","CWHmm1/09","E6","Medium fluvial bench","Fm"
"BECv10","CWHmm1","CWHmm1/01","A3","",""
"BECv10","CWHmm1","CWHmm1/01","A4","",""
"BECv10","CWHmm1","CWHmm1/01","B3","",""
"BECv10","CWHmm1","CWHmm1/01","B4","",""
"BECv10","CWHmm1","CWHmm1/01","C3","",""
"BECv10","CWHmm1","CWHmm1/01","C4","",""
"BECv10","CWHmm1","CWHmm1/02","A0","",""
"BECv10","CWHmm1","CWHmm1/02","B0","",""
"BECv10","CWHmm1","CWHmm1/02","C0","",""
"BECv10","CWHmm1","CWHmm1/03","A1","",""
"BECv10","CWHmm1","CWHmm1/03","A2","",""
"BECv10","CWHmm1","CWHmm1/03","B1","",""
"BECv10","CWHmm1","CWHmm1/03","B2","",""
"BECv10","CWHmm1","CWHmm1/03","C1","",""
"BECv10","CWHmm1","CWHmm1/03","C2","",""
"BECv10","CWHmm1","CWHmm1/04","D1","",""
"BECv10","CWHmm1","CWHmm1/04","D2","",""
"BECv10","CWHmm1","CWHmm1/04","E1","",""
"BECv10","CWHmm1","CWHmm1/04","E2","",""
"BECv10","CWHmm1","CWHmm1/05","D3","",""
"BECv10","CWHmm1","CWHmm1/05","D4","",""
"BECv10","CWHmm1","CWHmm1/05","E3","",""
"BECv10","CWHmm1","CWHmm1/05","E4","",""
"BECv10","CWHmm1","CWHmm1/06","A5","",""
"BECv10","CWHmm1","CWHmm1/06","A6","",""
"BECv10","CWHmm1","CWHmm1/06","B5","",""
"BECv10","CWHmm1","CWHmm1/06","B6","",""
"BECv10","CWHmm1","CWHmm1/06","C5","",""
"BECv10","CWHmm1","CWHmm1/06","C6","",""
"BECv10","CWHmm1","CWHmm1/07","D5","",""
"BECv10","CWHmm1","CWHmm1/07","D6","",""
"BECv10","CWHmm1","CWHmm1/07","E5","",""
"BECv10","CWHmm1","CWHmm1/07","E6","",""
"BECv10","CWHmm1","CWHmm1/11","A7","",""
"BECv10","CWHmm1","CWHmm1/11","B7","",""
"BECv10","CWHmm1","CWHmm1/12","C7","",""
"BECv10","CWHmm1","CWHmm1/12","D7","",""
"BECv10","CWHmm1","CWHmm1/12","E7","",""
"BECv10","CWHmm2","CWHmm2/01","A3","",""
"BECv10","CWHmm2","CWHmm2/01","A4","",""
"BECv10","CWHmm2","CWHmm2/01","B3","",""
"BECv10","CWHmm2","CWHmm2/01","B4","",""
"BECv10","CWHmm2","CWHmm2/01","C3","",""
"BECv10","CWHmm2","CWHmm2/01","C4","",""
"BECv10","CWHmm2","CWHmm2/02","A0","",""
"BECv10","CWHmm2","CWHmm2/02","B0","",""
"BECv10","CWHmm2","CWHmm2/02","C0","",""
"BECv10","CWHmm2","CWHmm2/03","A1","",""
"BECv10","CWHmm2","CWHmm2/03","A2","",""
"BECv10","CWHmm2","CWHmm2/03","B1","",""
"BECv10","CWHmm2","CWHmm2/03","B2","",""
"BECv10","CWHmm2","CWHmm2/03","C1","",""
"BECv10","CWHmm2","CWHmm2/03","C2","",""
"BECv10","CWHmm2","CWHmm2/04","D1","",""
"BECv10","CWHmm2","CWHmm2/04","D2","",""
"BECv10","CWHmm2","CWHmm2/04","E1","",""
"BECv10","CWHmm2","CWHmm2/04","E2","",""
"BECv10","CWHmm2","CWHmm2/05","D3","",""
"BECv10","CWHmm2","CWHmm2/05","D4","",""
"BECv10","CWHmm2","CWHmm2/05","E3","",""
"BECv10","CWHmm2","CWHmm2/05","E4","",""
"BECv10","CWHmm2","CWHmm2/06","A5","",""
"BECv10","CWHmm2","CWHmm2/06","B5","",""
"BECv10","CWHmm2","CWHmm2/06","C5","",""
"BECv10","CWHmm2","CWHmm2/07","A6","",""
"BECv10","CWHmm2","CWHmm2/07","B6","",""
"BECv10","CWHmm2","CWHmm2/07","C6","",""
"BECv10","CWHmm2","CWHmm2/08","D5","",""
"BECv10","CWHmm2","CWHmm2/08","D6","",""
"BECv10","CWHmm2","CWHmm2/08","E5","",""
"BECv10","CWHmm2","CWHmm2/08","E6","",""
"BECv10","CWHmm2","CWHmm2/09","A7","",""
"BECv10","CWHmm2","CWHmm2/09","B7","",""
"BECv10","CWHmm2","CWHmm2/10","C7","",""
"BECv10","CWHmm2","CWHmm2/10","D7","",""
"BECv10","CWHmm2","CWHmm2/10","E7","",""
"BECv10","CWHms1","CWHms1/07","D5","High fluvial bench","Fh"
"BECv10","CWHms1","CWHms1/07","D6","High fluvial bench","Fh"
"BECv10","CWHms1","CWHms1/07","E5","High fluvial bench","Fh"
"BECv10","CWHms1","CWHms1/07","E6","High fluvial bench","Fh"
"BECv10","CWHms1","CWHms1/09","D5","Low fluvial bench","Fl"
"BECv10","CWHms1","CWHms1/09","D6","Low fluvial bench","Fl"
"BECv10","CWHms1","CWHms1/09","E5","Low fluvial bench","Fl"
"BECv10","CWHms1","CWHms1/09","E6","Low fluvial bench","Fl"
"BECv10","CWHms1","CWHms1/08","D5","Medium fluvial bench","Fm"
"BECv10","CWHms1","CWHms1/08","D6","Medium fluvial bench","Fm"
"BECv10","CWHms1","CWHms1/08","E5","Medium fluvial bench","Fm"
"BECv10","CWHms1","CWHms1/08","E6","Medium fluvial bench","Fm"
"BECv10","CWHms1","CWHms1/01","A3","",""
"BECv10","CWHms1","CWHms1/01","A4","",""
"BECv10","CWHms1","CWHms1/01","B3","",""
"BECv10","CWHms1","CWHms1/01","B4","",""
"BECv10","CWHms1","CWHms1/01","C3","",""
"BECv10","CWHms1","CWHms1/01","C4","",""
"BECv10","CWHms1","CWHms1/02","A0","",""
"BECv10","CWHms1","CWHms1/02","B0","",""
"BECv10","CWHms1","CWHms1/02","C0","",""
"BECv10","CWHms1","CWHms1/03","A1","",""
"BECv10","CWHms1","CWHms1/03","A2","",""
"BECv10","CWHms1","CWHms1/03","B1","",""
"BECv10","CWHms1","CWHms1/03","B2","",""
"BECv10","CWHms1","CWHms1/03","C1","",""
"BECv10","CWHms1","CWHms1/03","C2","",""
"BECv10","CWHms1","CWHms1/04","D3","",""
"BECv10","CWHms1","CWHms1/04","D4","",""
"BECv10","CWHms1","CWHms1/04","E3","",""
"BECv10","CWHms1","CWHms1/04","E4","",""
"BECv10","CWHms1","CWHms1/05","A5","",""
"BECv10","CWHms1","CWHms1/05","A6","",""
"BECv10","CWHms1","CWHms1/05","B5","",""
"BECv10","CWHms1","CWHms1/05","B6","",""
"BECv10","CWHms1","CWHms1/05","C5","",""
"BECv10","CWHms1","CWHms1/05","C6","",""
"BECv10","CWHms1","CWHms1/06","D5","",""
"BECv10","CWHms1","CWHms1/06","D6","",""
"BECv10","CWHms1","CWHms1/06","E5","",""
"BECv10","CWHms1","CWHms1/06","E6","",""
"BECv10","CWHms1","CWHms1/10","A7","",""
"BECv10","CWHms1","CWHms1/10","B7","",""
"BECv10","CWHms1","CWHms1/11","C7","",""
"BECv10","CWHms1","CWHms1/11","D7","",""
"BECv10","CWHms1","CWHms1/11","E7","",""
"BECv10","CWHms2","CWHms2/07","D5","High fluvial bench","Fh"
"BECv10","CWHms2","CWHms2/07","D6","High fluvial bench","Fh"
"BECv10","CWHms2","CWHms2/07","E5","High fluvial bench","Fh"
"BECv10","CWHms2","CWHms2/07","E6","High fluvial bench","Fh"
"BECv10","CWHms2","CWHms2/09","D5","Low fluvial bench","Fl"
"BECv10","CWHms2","CWHms2/09","D6","Low fluvial bench","Fl"
"BECv10","CWHms2","CWHms2/09","E5","Low fluvial bench","Fl"
"BECv10","CWHms2","CWHms2/09","E6","Low fluvial bench","Fl"
"BECv10","CWHms2","CWHms2/08","D5","Medium fluvial bench","Fm"
"BECv10","CWHms2","CWHms2/08","D6","Medium fluvial bench","Fm"
"BECv10","CWHms2","CWHms2/08","E5","Medium fluvial bench","Fm"
"BECv10","CWHms2","CWHms2/08","E6","Medium fluvial bench","Fm"
"BECv10","CWHms2","CWHms2/01","A3","",""
"BECv10","CWHms2","CWHms2/01","A4","",""
"BECv10","CWHms2","CWHms2/01","B3","",""
"BECv10","CWHms2","CWHms2/01","B4","",""
"BECv10","CWHms2","CWHms2/01","C3","",""
"BECv10","CWHms2","CWHms2/01","C4","",""
"BECv10","CWHms2","CWHms2/02","A0","",""
"BECv10","CWHms2","CWHms2/02","B0","",""
"BECv10","CWHms2","CWHms2/02","C0","",""
"BECv10","CWHms2","CWHms2/03","A1","",""
"BECv10","CWHms2","CWHms2/03","A2","",""
"BECv10","CWHms2","CWHms2/03","B1","",""
"BECv10","CWHms2","CWHms2/03","B2","",""
"BECv10","CWHms2","CWHms2/03","C1","",""
"BECv10","CWHms2","CWHms2/03","C2","",""
"BECv10","CWHms2","CWHms2/04","D3","",""
"BECv10","CWHms2","CWHms2/04","D4","",""
"BECv10","CWHms2","CWHms2/04","E3","",""
"BECv10","CWHms2","CWHms2/04","E4","",""
"BECv10","CWHms2","CWHms2/05","A5","",""
"BECv10","CWHms2","CWHms2/05","A6","",""
"BECv10","CWHms2","CWHms2/05","B5","",""
"BECv10","CWHms2","CWHms2/05","B6","",""
"BECv10","CWHms2","CWHms2/05","C5","",""
"BECv10","CWHms2","CWHms2/05","C6","",""
"BECv10","CWHms2","CWHms2/06","D5","",""
"BECv10","CWHms2","CWHms2/06","D6","",""
"BECv10","CWHms2","CWHms2/06","E5","",""
"BECv10","CWHms2","CWHms2/06","E6","",""
"BECv10","CWHms2","CWHms2/10","A7","",""
"BECv10","CWHms2","CWHms2/10","B7","",""
"BECv10","CWHms2","CWHms2/11","C7","",""
"BECv10","CWHms2","CWHms2/11","D7","",""
"BECv10","CWHms2","CWHms2/11","E7","",""
"USAv1","CWHmsx","CWHmsx/101","B3","",""
"USAv1","CWHmsx","CWHmsx/101","C3","",""
"USAv1","CWHmsx","CWHmsx/101","D3","",""
"USAv1","CWHmsx","CWHmsx/101","B4","",""
"USAv1","CWHmsx","CWHmsx/101","C4","",""
"USAv1","CWHmsx","CWHmsx/101","D4","",""
"USAv1","CWHmsx","CWHmsx/102","A1","",""
"USAv1","CWHmsx","CWHmsx/102","B1","",""
"USAv1","CWHmsx","CWHmsx/102","C1","",""
"USAv1","CWHmsx","CWHmsx/102","D1","",""
"USAv1","CWHmsx","CWHmsx/102","A2","",""
"USAv1","CWHmsx","CWHmsx/102","B2","",""
"USAv1","CWHmsx","CWHmsx/102","C2","",""
"USAv1","CWHmsx","CWHmsx/102","D2","",""
"USAv1","CWHmsx","CWHmsx/110","B5","",""
"USAv1","CWHmsx","CWHmsx/110","C5","",""
"USAv1","CWHmsx","CWHmsx/110","D5","",""
"USAv1","CWHmsx","CWHmsx/110","E5","",""
"USAv1","CWHmsx","CWHmsx/110","B6","",""
"USAv1","CWHmsx","CWHmsx/110","C6","",""
"USAv1","CWHmsx","CWHmsx/110","D6","",""
"USAv1","CWHmsx","CWHmsx/110","E6","",""
"USAv1","CWHmsy","CWHmsy/101","B3","",""
"USAv1","CWHmsy","CWHmsy/101","C3","",""
"USAv1","CWHmsy","CWHmsy/101","D3","",""
"USAv1","CWHmsy","CWHmsy/101","B4","",""
"USAv1","CWHmsy","CWHmsy/101","C4","",""
"USAv1","CWHmsy","CWHmsy/101","D4","",""
"USAv1","CWHmsy","CWHmsy/102","A1","",""
"USAv1","CWHmsy","CWHmsy/102","B1","",""
"USAv1","CWHmsy","CWHmsy/102","C1","",""
